CountryName,Province,Status,CityName,Latitude,Longitude
Bhutan,Thimphu,National and provincial capital,Thimphu,27.442998001455,89.6670006884101
Bhutan,Wangdi Phodrang,Provincial capital,Wangdue Prodrang,27.433296025483,89.9166966650164
Bhutan,Paro,Provincial capital,Paro,27.3833010952653,89.5167006513862
India,Sikkim,Provincial capital,Gangtok,27.3290040863592,88.6169976036563
Nepal,Mechi,Provincial capital,Ilam,26.9080020734803,87.9260045327222
Nepal,Kosi,Provincial capital,Biratnagar,26.4500010585922,87.2832966148389
India,Maharashtra,Other,Nagpur,21.155751025299,79.0891115995357
India,Orissa,Provincial capital,Bhubaneshwar,20.2640041009364,85.8349986884716
India,Andhra Pradesh,Other,Vishakhapatnam,17.749998028622,83.3300015465644
India,Tamil Nadu,Provincial capital,Chennai,13.0619970498665,80.2479966436686
India,Pondicherry,Provincial capital,Pondicherry,11.9330010023249,79.8370025860476
India,Lakshadweep,Provincial capital,Kavaratti,10.55095214215,72.6331505576612
India,Tamil Nadu,Other,Madurai,9.91398601079017,78.1217285484123
India,Kerala,Provincial capital,Trivandrum,8.50400102668617,76.9519985326732
India,Kerala,Other,Cochin,9.97015513633288,76.280418680768
India,Daman & Diu,Provincial capital,Daman,20.416365071452,72.849996538562
India,Dadra and Nagar Haveli,Provincial capital,Silvassa,20.1915450949487,73.0017905620612
India,Maharashtra,Provincial capital,Mumbai,19.0770030521368,72.8260025663626
India,Maharashtra,Other,Pune,18.5357430712102,73.8522726466475
India,Andhra Pradesh,Provincial capital,Hyderabad,17.39500198644,78.4850045654827
India,Goa,Provincial capital,Panaji,15.4919969974211,73.8180006498584
India,Karnataka,Other,Bangalore,12.9747510860267,77.5877316452882
India,Karnataka,Other,Mangalore,12.8690010703817,74.8430016359609
Sri Lanka,Eastern,Provincial capital,Trincomalee,8.56899903641489,81.23300155321
Sri Lanka,North Central,Provincial capital,Anuradhapura,8.35000209891173,80.3833296766192
Sri Lanka,North Western,Provincial capital,Puttalan,8.03300408358955,79.8260045420567
Sri Lanka,Central,Provincial capital,Kandy,7.28399707527996,80.6370035494255
Sri Lanka,Uva,Provincial capital,Badulla,6.98499904853706,81.0559985764856
Sri Lanka,Western,National and provincial capital,Colombo,6.9270029833967,79.8480006300385
Sri Lanka,Sabaragamuwa,Provincial capital,Ratnapura,6.69300313186618,80.3860025686827
Sri Lanka,Southern,Provincial capital,Galle,6.0329970416023,80.2179995862478
Thailand,Nakhon Phanom,Provincial capital,Nakhom Phanom,17.3833021262504,104.716701579782
Vietnam,Nghe An,Provincial capital,Vinh,18.6689971329501,105.671997704437
Vietnam,Ha Tinh,Provincial capital,Ha Tinh,18.3500010679266,105.916698556791
Vietnam,Quang Binh,Provincial capital,Dong Hoi,17.4639960955712,106.623999545888
Laos,Khammouan,Provincial capital,Muang Khammouan,17.3969730623048,104.800185603597
Thailand,Sakon Nakhon,Provincial capital,Sakon Nakhon,17.1630000191271,104.150997676587
Palau,Palau,National and provincial capital,Koror,7.34061598540838,134.491680591867
Philippines,Southern Mindanao,Other,Davao,7.08008413879718,125.613684661923
Indonesia,Sulawesi Utara,Provincial capital,Manado,1.4833351064669,124.849998591107
Japan,Chugoku,Provincial capital,Hiroshima,34.378002132904,132.445008647337
Japan,Shikoku,Provincial capital,Matsuyama,33.834996133889,132.77499365475
Vietnam,Lai Chau,Provincial capital,Luan Chau,21.7400039918549,103.343004679888
Laos,Phongsali,Provincial capital,Phongsali,21.6833039947335,102.099996679531
Vietnam,Son La,Provincial capital,Son La,21.3280021387493,103.910004651102
Laos,Louang Namtha,Provincial capital,Louang Namtha,20.9500020476173,101.41669859875
Laos,Houaphan,Provincial capital,Xam Nua,20.4166980245743,104.033304705257
Laos,Louangphrabang,Provincial capital,Louangphrabang,19.8839970239855,102.141999576428
Japan,Chugoku,Other,Shimonoseki,33.949998009953,130.933296720827
Myanmar,Mandalay,Provincial capital,Mandalay,21.9760020585704,96.0840005885281
Myanmar,Sagaing,Provincial capital,Sagaing,21.8799990304527,95.9619966023921
Myanmar,Shan State,Provincial capital,Taunggyi,20.7819990651825,97.0380006451641
Thailand,Chiang Rai,Provincial capital,Chang Rai,19.9060020480849,99.8330045901585
Myanmar,Kayah State,Provincial capital,Loikaw,19.6650000864824,97.2060036275989
Thailand,Mae Hong Son,Provincial capital,Mae Hong Son,19.3010040500107,97.9689966528501
Myanmar,Pegu,Provincial capital,Pegu,17.3279969908924,96.4980006568187
Thailand,Chumphon,Provincial capital,Chumphon,10.4930010885649,99.1770037008984
Thailand,Ranong,Provincial capital,Ranong,9.9620010945091,98.6380025719199
Thailand,Surat Thani,Provincial capital,Surat Thani,9.13499998277862,99.3339995377411
Thailand,Phangnga,Provincial capital,Phangnga,8.45100008579899,98.5339985743632
Thailand,Phuket,Provincial capital,Phuket,7.87699800451259,98.3850035414759
Indonesia,Aceh,Provincial capital,Banda Aceh,5.56666210415287,95.3333375852408
Malaysia,Perak,Provincial capital,Ipoh,4.59099907814103,101.076003654397
Indonesia,Sumatera Utara,Provincial capital,Medan,3.58499710546847,98.6760005987798
Malaysia,Pulau Pinang,Provincial capital,Pinang,5.36400005865004,100.311003643327
Thailand,Nakhon Si Thammarat,Provincial capital,Nakhon Si Thammarat,8.42200205322882,99.9649986593172
Thailand,Krabi,Provincial capital,Krabi,8.05200309701946,98.9119986654952
Thailand,Phatthalung,Provincial capital,Phatthalung,7.61499897977887,100.080999560232
Thailand,Trang,Provincial capital,Trang,7.54900211068318,99.6149975759048
Thailand,Songkhla,Provincial capital,Songkhla,7.19700297756943,100.593000540858
Thailand,Satun,Provincial capital,Satun,6.61670109886069,100.066698627887
Malaysia,Perlis,Provincial capital,Kangar,6.43300199135006,100.189998682042
Malaysia,Kedah,Provincial capital,Alor Setar,6.11100008114078,100.361997598396
Bangladesh,Chittagong,Provincial capital,Chittagong,22.3299990759018,91.8250025920906
Myanmar,Magwe,Provincial capital,Magway,20.1400020650991,94.9179966028597
Myanmar,Arakan State,Provincial capital,Sittwe,20.1390030402485,92.8950035496412
Myanmar,Rangoon,National and provincial capital,Rangoon,16.8722280195997,96.1248876291104
Myanmar,Karen State,Provincial capital,Pa-an,16.8499981032074,97.6167006420517
Myanmar,Irrawaddy,Provincial capital,Bassein,16.7740020494878,94.7320025679632
Myanmar,Mon State,Provincial capital,Moulmein,16.4926799943194,97.6450326028936
Myanmar,Tenasserim,Provincial capital,Tavoy,14.0840011269008,98.2019976450137
India,Andaman and Nicobar Islands,Provincial capital,Port Blair,11.6675640545712,92.7583296026002
Thailand,Phayao,Provincial capital,Phayao,19.1590020255942,99.9039965835074
Thailand,Chiang Mai,Provincial capital,Chiang Mai,18.786996083566,99.0000005586903
Thailand,Nan,Provincial capital,Nan,18.7759980395751,100.784997660976
Thailand,Lamphun,Provincial capital,Lamphun,18.5030011363341,99.0739985627087
Thailand,Lampang,Provincial capital,Lampang,18.2919960666687,99.4840026970803
Thailand,Phrae,Provincial capital,Phrae,18.1500031438534,100.162998699173
Thailand,Uttaradit,Provincial capital,Uttaradit,17.6229990837164,100.103004584331
Thailand,Sukhothai,Provincial capital,Sukhothai,17.0129970252715,99.7499976557329
Thailand,Tak,Provincial capital,Tak,16.877997110927,99.1199975590075
Thailand,Phetchabun,Provincial capital,Phetchabun,16.4189970711882,101.159001652705
Thailand,Uthai Thani,Provincial capital,Uthai Thani,15.379002107176,100.026000569643
Thailand,Chai Nat,Provincial capital,Chainat,15.1790040176191,100.125999697164
Thailand,Sing Buri,Provincial capital,Sing Buri,14.8869989993469,100.401003586224
Thailand,Lop Buri,Provincial capital,Thahanbok Lop Buri,14.7969990564506,100.61900166436
Thailand,Ang Thong,Provincial capital,Ang Thong,14.5833030570028,100.449999657074
Thailand,Suphan Buri,Provincial capital,Supham Buri,14.4710010468388,100.128996606232
Thailand,Phra Nakhon Si Ayutthaya,Provincial capital,Phra Nakhon Si Ayutthaya,14.3440021019332,100.560996663102
Thailand,Phitsanulok,Provincial capital,Phitsanulok,16.8129991011982,100.266003671879
Thailand,Kamphaeng Phet,Provincial capital,Kamphaeng Phet,16.472997036926,99.5290026685285
Thailand,Phichit,Provincial capital,Phichit,16.4390040455864,100.349001670187
Thailand,Nakhon Sawan,Provincial capital,Nakhon Sawan,15.7010040173853,100.134000666603
Thailand,Saraburi,Provincial capital,Saraburi,14.5130041092187,100.9140035917
Thailand,Nakhon Nayok,Provincial capital,Nakhon Nayok,14.2000020278154,101.215998692995
Thailand,Pathum Thani,Provincial capital,Pathum Thani,14.0166990881849,100.533303634668
Thailand,Nonthaburi,Provincial capital,Nonthaburi,13.848039135623,100.519857590907
Thailand,Krung Thep,National and provincial capital,Bangkok,13.7500019823663,100.516671699499
Thailand,Chachoengsao,Provincial capital,Chachoengsao,13.6790010528999,101.076003654397
Thailand,Samut Prakan,Provincial capital,Samut Prakan,13.5880020851529,100.603998584849
Thailand,Samut Sakhon,Provincial capital,Samut Sakhon,13.5360000036327,100.274004641318
Thailand,Chon Buri,Provincial capital,Chon Buri,13.3679970211978,100.987002570868
Thailand,Prachuap Khiri Khan,Provincial capital,Prachuap Khiri Khan,11.8029960467499,99.8000016875519
Thailand,Kanchanaburi,Provincial capital,Kanchanaburi,14.0333040495171,99.5166996204011
Thailand,Nakhon Pathom,Provincial capital,Nakhon Pathom,13.8179970666469,100.063998596503
Thailand,Ratchaburi,Provincial capital,Ratchaburi,13.5000000264741,99.9000006495885
Thailand,Samut Songkhram,Provincial capital,Samut Songkhram,13.412996992646,100.000998636476
Thailand,Phetchaburi,Provincial capital,Phet Buri,13.100004012844,99.9500046814074
China,Guangxi,Other,Fangcheng Gang,21.7500030109952,108.350001558183
Vietnam,Quang Ninh,Provincial capital,Hon Gai,20.948003997916,107.08100170141
Laos,Savannakhet,Provincial capital,Savannakhet,16.5609990956048,104.747004616489
Thailand,Yasothon,Provincial capital,Yasothon,15.7879981150958,104.150997676587
Laos,Saravan,Provincial capital,Saravan,15.715997995295,106.426998696367
Thailand,Ubon Ratchathani,Provincial capital,Ubon Ratchathani,15.2389981324607,104.857002597666
Thailand,Sisaket,Provincial capital,Sisaket,15.1139970717728,104.333004548199
Laos,Champasak,Provincial capital,Champasak,14.8833001085963,105.866703626573
Laos,Attapeu,Provincial capital,Attapu,14.8079971004415,106.839000549473
Thailand,Prachin Buri,Provincial capital,Prachin Buri,14.0490000091092,101.377998590208
Cambodia,Siemreab-Otdar Meanchey,Provincial capital,Siemreab,13.3689960460484,103.863996553202
Cambodia,Batdambang,Provincial capital,Batdambang,13.0889970327355,103.203999564539
Thailand,Rayong,Provincial capital,Rayong,12.6770041157474,101.28500157276
Thailand,Chanthaburi,Provincial capital,Chanthaburi,12.6060030207973,102.11699764326
Cambodia,Pouthisat,Provincial capital,Pouthisat,12.5340030664802,103.928004639681
Thailand,Trat,Provincial capital,Trat,12.2370030894386,102.509001623569
Cambodia,Kaoh Kong,Provincial capital,Krong Kaoh Kong,11.6139331173934,103.042638599734
Thailand,Khon Kaen,Provincial capital,Khon Kaen,16.4330011258486,102.836997682882
Thailand,Kalasin,Provincial capital,Kalasin,16.4279970654779,103.509000676504
Thailand,Maha Sarakham,Provincial capital,Maha Sarakham,16.1839980293234,103.298004542956
Thailand,Roi Et,Provincial capital,Roi Et,16.0509959991965,103.654998634839
Thailand,Chaiyaphum,Provincial capital,Chaiyaphum,15.797997134236,102.04000256469
Thailand,Buriram,Provincial capital,Buriram,14.9959981211569,103.112001571942
Thailand,Nakhon Ratchasima,Provincial capital,Nakhon Ratchasima,14.968998138288,102.10200366535
Thailand,Surin,Provincial capital,Surin,14.88600013998,103.497003607662
Cambodia,Preah Vihear,Provincial capital,Phnum Tbeng Meanchey,13.816700998628,104.966703701158
Cambodia,Stoeng Treng,Provincial capital,Stoeng Treng,13.5230040754242,105.974001576366
Cambodia,Kampong Thum,Provincial capital,Kampong Thum,12.7119961319377,104.888997704788
Cambodia,Kracheh,Provincial capital,Kracheh,12.4689961206339,106.023996672067
Cambodia,Kampong Chhnang,Provincial capital,Kampong Chnang,12.2570011277191,104.663997682064
Cambodia,Kampong Cham,Provincial capital,Kampong Cham,11.9909970674653,105.464997670292
Cambodia,Phnum Penh,National and provincial capital,Phnom Penh,11.5647391280863,104.913189595444
Cambodia,Prey Veng,Provincial capital,Prey Veng,11.4839999817265,105.324003606844
Cambodia,Kampong Spoe,Provincial capital,Kampong Spoe,11.4519961039704,104.518998583095
Vietnam,Tay Ninh,Provincial capital,Tay Ninh,11.3229991093636,106.146999683054
Laos,Xiangkhoang,Provincial capital,Xiangkhoang,19.3332960348174,103.366701608919
Laos,Xaignabouri,Provincial capital,Muang Xaignabouri,19.1950020027527,101.484000637466
Laos,Viangchan,National and provincial capital,Vientiane,18.0017370664848,102.68023567445
Thailand,Nong Khai,Provincial capital,Nong Khai,17.8839990835995,102.746997574502
Thailand,Loei,Provincial capital,Loei,17.4899970535895,101.735001618209
Thailand,Udon Thani,Provincial capital,Udon Thani,17.4069990552815,102.789999661732
Vietnam,Thai Binh,Provincial capital,Thai Binh,20.4503041151188,106.333029627905
Vietnam,Tuyen Quang,Provincial capital,Tuyen Quang,21.8179980952758,105.210999614997
Vietnam,Yen Bai,Provincial capital,Yen Bai,21.705003039547,104.875002586245
Vietnam,Bac Thai,Provincial capital,Thai Nguyen,21.5510041117726,105.863004570339
Vietnam,Vinh Phu,Provincial capital,Viet Tri,21.3049980897993,105.427998668283
Vietnam,Ha Noi,National capital and provincial capital enclave,Hanoi,21.030003136857,105.820002648592
Vietnam,Hoa Binh,Provincial capital,Hoa Binh,20.8299961111825,105.333003601133
Vietnam,Ninh Binh,Provincial capital,Ninh Binh,20.2529971208279,105.975000601217
Vietnam,Thanh Hoa,Provincial capital,Thanh Hoa,19.8089999951165,105.777000561361
Vietnam,Lang Son,Provincial capital,Lang Son,21.8459971029954,106.757001576015
Vietnam,Ha Bac,Provincial capital,Phu Lang Thuong,21.2709959968583,106.191999654502
Vietnam,Hai Hung,Provincial capital,Hai Duong,20.9420010781783,106.331004604367
Vietnam,Hai Phong,Other,Haiphong,20.8613521204128,106.679790706754
Vietnam,Quang Tri,Provincial capital,Dong Ha,16.8499981032074,107.133300660614
Vietnam,Thua Thien Hue,Provincial capital,Hue,16.4629980177858,107.585001547113
Vietnam,Quang Nam-Da Nang,Provincial capital,Da Nang,16.0520041256484,108.215001643838
Vietnam,Quang Ngai,Provincial capital,Quang Ngai,15.123996090913,108.811998672473
Vietnam,Kon Tum,Provincial capital,Kon Tum,14.3499960855534,108.015003554281
Vietnam,Gia Lai,Provincial capital,Play Cu,13.9500000719232,108.01666865086
Vietnam,Binh Dinh,Provincial capital,Qui Nhon,13.766661056855,109.233324702357
Cambodia,Rotanokiri,Provincial capital,Lumphat,13.5070021365461,106.981002573889
Vietnam,Phu Yen,Provincial capital,Tuy Hoa,13.0820040242647,109.31599868366
Vietnam,Dac Lac,Provincial capital,Buon Me Thuot,12.6666630418836,108.050004672073
Cambodia,Mondol Kiri,Provincial capital,Senmonorom,12.449997107204,107.199999676876
Vietnam,Khanh Hoa,Provincial capital,Nha Trang,12.2429970730587,109.203003627932
Vietnam,Lam Dong,Provincial capital,Da Lat,11.9449980711665,108.44199955078
Malaysia,Terengganu,Other,Kemaman Harbor,4.24999798901819,103.466700570955
Malaysia,Pahang,Other,Kuantan New Port,3.79999810905275,103.333302703916
Vietnam,Binh Thuan,Provincial capital,Phan Thiet,10.9209961099146,108.104004637811
Malaysia,Terengganu,Provincial capital,Kuala Terengganu,5.3250030069396,103.140999604512
Malaysia,Pahang,Provincial capital,Kuala Lipis,4.18400111992251,102.042000614391
Malaysia,Kuala Lumpur,National and provincial capital,Kuala Lumpur,3.14999997404674,101.70800163534
Malaysia,Selangor,Provincial capital,Shah Alam,3.06669599645288,101.549997672046
Malaysia,Sarawak,Provincial capital,Kuching,1.54899902244027,110.343996578831
Malaysia,Negeri Sembilan,Provincial capital,Seremban,2.7080010635203,101.950002621793
Malaysia,Melaka,Provincial capital,Melaka,2.19999601681325,102.255003568274
Malaysia,Johor,Provincial capital,Johor Baharu,1.50000311707322,103.760001657246
Indonesia,Riau,Provincial capital,Pekanbaru,0.550998019206709,101.432997580797
Singapore,Singapore,National capital,Singapore,1.26885603834376,103.831794591506
Thailand,Pattani,Provincial capital,Pattani,6.86400302336926,101.250000620452
Thailand,Yala,Provincial capital,Yala,6.55000208259898,101.288997672163
Thailand,Narathiwat,Provincial capital,Narathiwat,6.42799809646296,101.825001561105
Malaysia,Kelantan,Provincial capital,Kota Baharu,6.11800202572915,102.240000654247
Cambodia,Svay Rieng,Provincial capital,Svay Rieng,11.0799990980598,105.801003635162
Cambodia,Takev,Provincial capital,Takev,10.9833030243773,104.783301636816
Vietnam,Song Be,Provincial capital,Thu Dau Mot,10.9690740774241,106.652745546846
Vietnam,Dong Nai,Provincial capital,Bien Hoa,10.9500030786024,106.816662572251
Vietnam,Ho Chi Minh,Other,Ho Chi Minh City,10.7591850295563,106.662456624419
Cambodia,Kampot,Provincial capital,Kampot,10.6059959788101,104.182002694976
Vietnam,An Giang,Provincial capital,Long Xuyen,10.3820040825374,105.437997687423
Vietnam,Kien Giang,Provincial capital,Rach Gia,10.0070010659573,105.084999694942
Vietnam,Long An,Provincial capital,Tan An,10.5309991154247,106.413003577824
Vietnam,Dong Thap,Provincial capital,Cao Lanh,10.4670001305467,105.635997561795
Vietnam,Tien Giang,Provincial capital,My Tho,10.3539961387003,106.367004581525
Vietnam,Vinh Long,Provincial capital,Vinh Long,10.2560039969988,105.964002557226
Vietnam,Ben Tre,Provincial capital,Truc Giang,10.2349979977501,106.374996614847
Vietnam,Can Tho,Provincial capital,Can Tho,10.0320029991249,105.784002671433
Vietnam,Tra Vinh,Provincial capital,Tra Vinh,9.93400208678956,106.334001678919
Vietnam,Soc Trang,Provincial capital,Soc Trang,9.60000310773874,105.966666678655
Vietnam,Minh Hai,Provincial capital,Bac Lieu,9.2833380455389,105.733323631768
China,Xizang,Provincial capital,Lhasa,29.6510041024381,91.1320025353377
Myanmar,Kachin State,Provincial capital,Myitkyina,25.3790010761909,97.388001563093
India,Manipur,Provincial capital,Imphal,24.7879980311759,93.9410015988749
Myanmar,Chin State,Provincial capital,Haka,22.6500031018934,93.6167045957961
India,Mizoram,Provincial capital,Aizawl,23.666697139271,92.7333006955961
India,Arunachal Pradesh,Provincial capital,Itanagar,27.1500030599335,93.5499966434168
India,Assam,Provincial capital,Dispur,26.1333000864383,91.7832965728789
India,Nagaland,Provincial capital,Kohima,25.6680000837935,94.1159975897805
India,Meghalaya,Provincial capital,Shillong,25.5666600421827,91.8833316103533
India,Tripura,Provincial capital,Agartala,23.8167001331266,91.26669663588
Bangladesh,Dhaka,National and provincial capital,Dhaka,23.7099150171932,90.4071425716122
Bangladesh,Barisal,Provincial capital,Barisal,22.7030040427806,90.3740046343397
Mongolia,Omnogovi,Provincial capital,Dalandzadgad,43.4500021687848,104.499999569665
Mongolia,Dornogovi,Provincial capital,Saynshand,44.884998022174,110.116998671889
China,Nei Mongol,Provincial capital,Huhot,40.8140010464519,111.648996578247
China,Ningxia,Provincial capital,Yinchuan,38.467998122056,106.263000583969
China,Qinghai,Provincial capital,Xining,36.6450031583945,101.76499867563
China,Gansu,Provincial capital,Lanzhou,36.113004139488,103.599999644251
China,Henan,Other,Luoyang,34.6713480652667,112.361238578441
China,Shaanxi,Other,Xi'an,34.26570012274,108.883359694382
China,Nei Mongol,Other,Baotou,40.6590030938269,109.808001626006
China,Sichuan,Provincial capital,Chengdu,30.6700020033192,104.070996587347
China,Sichuan,Other,Chongqing,29.5441021550413,106.522695579715
China,Guizhou,Provincial capital,Guiyang,26.5719961086106,106.700004701209
China,Yunnan,Provincial capital,Kunming,25.0509960807602,102.701997603054
China,Guangxi,Provincial capital,Nanning,22.8380041226088,108.296001592445
Vietnam,Ha Giang,Provincial capital,Ha Giang,22.8333330153604,104.933340706109
Vietnam,Cao Bang,Provincial capital,Cao Bang,22.6639980549526,106.26800464434
Vietnam,Lao Cai,Provincial capital,Lao Cai,22.5000001080379,103.950000562179
China,Liaoning,Other,Dalian,39.031722013269,121.598199676133
China,Shandong,Other,Qingdao,36.1483560826371,120.434130690892
China,Fujian,Provincial capital,Fuzhou,26.0710021080932,119.304000583834
China,Taiwan,Provincial capital,Taipei,25.0350931011104,121.506723618997
China,Taiwan,Other,T'aichung,24.1436430544325,120.670281664508
China,Taiwan,Other,T'ainan,23.0159791503474,120.209688679066
China,Taiwan,Other,Kaoshsiung,22.6080180772323,120.286053595862
China,Jiangsu,Provincial capital,Nanjing,32.048001147386,118.769004655859
China,Anhui,Provincial capital,Hefei,31.8609991515213,117.276003635728
China,Shanghai,Provincial capital,Shanghai,31.2480000185245,121.473000696989
China,Hubei,Provincial capital,Wuhan,30.5730001158345,114.279003551476
China,Zhejiang,Provincial capital,Hangzhou,30.2529960898428,120.165003623022
China,Jiangxi,Provincial capital,Nanchang,28.6710030877838,115.889004662855
China,Hunan,Provincial capital,Changsha,28.0999980810493,113.000004675562
China,Guangdong,Other,Guangzhou,23.0961870941612,113.293611575655
China,Liaoning,Other,Shenyang,41.8021650390476,123.383052642151
China,Liaoning,Other,Anshan,41.1152491545091,122.977008697228
China,Beijing,National and provincial capital,Beijing,39.9061891339372,116.388036689109
China,Hebei,Other,Tangshan,39.6154441082463,118.180206680603
China,Tianjin,Provincial capital,Tianjin,39.1280040468362,117.185004667981
China,Hebei,Other,Shijiazhuang,38.0770921258261,114.559713648072
China,Shanxi,Provincial capital,Taiyuan,37.892997015919,112.552002679814
China,Shandong,Provincial capital,Jinan,36.6560010369017,116.966997653727
China,Henan,Other,Zhengzhou,34.7576850273665,113.641785553987
Russia,Primorskiy kray,Provincial capital,Vladivostok,43.1299981427931,131.960439727414
North Korea,Hamgyong-bukto,Provincial capital,Ch'ongjin,41.784003041966,129.783996655719
South Korea,Ch'ungch'ong-namdo,Provincial capital,Taejon,36.3240001075522,127.43399763192
South Korea,Cholla-bukto,Provincial capital,Chonju,35.8166611325734,127.133325572481
South Korea,Pusan-jikhalsi,Provincial capital enclave,Pusan,35.1579961218838,129.054987685689
South Korea,Kwangju-jikhalsi,Provincial capital enclave,Kwangju,35.1530011631143,126.908001698235
South Korea,Taegu-jikhalsi,Provincial capital enclave,Taegu,35.8640010429628,128.591001623299
North Korea,Kangwon-do,Provincial capital,Wonsan,39.150000134818,127.460997614789
North Korea,P'yongyang-si,National and provincial capital,P'yongyang,39.0290041096502,125.757000626594
North Korea,Hwanghae-bukto,Provincial capital,Sariwon,38.507004109884,125.762004686965
North Korea,Hwanghae-namdo,Provincial capital,Haeju,38.0400031007063,125.714997564214
North Korea,Kaesong-si,Provincial capital,Kaesong,37.9690020057562,126.566001584262
South Korea,Kangwon-do,Provincial capital,Ch'unch'on,37.8590040245793,127.728000699893
South Korea,Inch'on-jikhalsi,Other,Inch`on,37.4862421531958,126.633420619925
South Korea,Ch'ungch'ong-bukto,Provincial capital,Ch'ungju,36.6350041392542,127.497996616798
South Korea,Seoul-jikhalsi,National capital and provincial capital enclave,Seoul,37.542357165582,126.935244611116
China,Jilin,Provincial capital,Changchun,43.8810030353203,125.313003666366
China,Jilin,Other,Jilin,43.8502141385902,126.567063658386
China,Liaoning,Provincial capital,Fushun,41.859000070835,123.905997719095
North Korea,Yanggang-do,Provincial capital,Hyesan,41.3898120296171,128.168793565512
North Korea,Chagang-do,Provincial capital,Kanggye,40.9689991645607,126.595998641682
North Korea,P'yongan-bukto,Provincial capital,Sinuiju,40.0959990565314,124.40199659536
North Korea,Hamgyong-namdo,Provincial capital,Hamhung,39.9140011210374,127.557999667757
North Korea,P'yongan-namdo,Provincial capital,Sin-Ni,39.4880041493889,125.463996583471
Japan,Kyushu,Other,Kita Kyushu,33.6818610308157,130.797450688533
Japan,Kyushu,Provincial capital,Fukuoka,33.5799990537437,130.401990582001
South Korea,Cheju-do,Provincial capital,Cheju,33.508197017883,126.533340570895
Japan,Kyushu,Other,Nagasaki,32.765004112456,129.866004730777
Japan,Okinawa,Provincial capital,Naha,26.2050029975871,127.692000722735
China,Hong Kong,Other,Kowloon,22.3799041484925,114.230115706938
China,Hong Kong,Other,Hong Kong,22.2740010604627,114.17699760362
China,Macau,Other,Macau,22.1992110516514,113.545170567297
Philippines,National Capital Region,Other,Quezon City,14.6499931371469,121.03334155992
Philippines,National Capital Region,National and provincial capital,Manila,14.6167021274896,120.966948688428
Malaysia,Sabah,Provincial capital,Kota Kinabalu,5.96724310251833,116.087580585845
Brunei,Brunei,National capital,Bandar Seri Begawan,4.93299902663085,114.966999713341
Russia,Respublika Sakha(Yakutiya),Other,Tiksi,71.7000030913357,128.750004611444
Russia,Respublika Sakha(Yakutiya),Other,Uttyakh,67.5800011086453,133.409997646362
Russia,Chitinskaya oblast',Other,Chatanga,50.3299980425605,110.7500046138
Mongolia,Ulaanbaatar,National and provincial capital,Ulaanbaatar,47.9289961275761,106.911999694124
Mongolia,Tov,Provincial capital,Dzuunmod,47.7109980494399,106.947000646432
Mongolia,Hentiy,Provincial capital,Ondorhaan,47.3300010492396,110.661003695755
Russia,Evenkiyskiy avtonomnyy okrug,Provincial capital,Tura,64.3329990685005,100.283004635608
Mongolia,Govi-Altay,Provincial capital,Altay,46.3273650141954,96.2393405958768
Russia,Krasnoyarskiy kray,Provincial capital,Krasnoyarsk,56.0166660962777,92.8333355675868
Russia,Respublika Khakasiya,Provincial capital,Abakan,53.7190021071218,91.4429976309221
Russia,Respublika Tyva,Provincial capital,Kyzyl,51.7100041724462,94.3859975839532
Mongolia,Uvs,Provincial capital,Ulaangom,49.9840021601518,92.069001628245
Mongolia,Hovsgol,Provincial capital,Moron,49.6369981512912,100.15800357492
Mongolia,Hovd,Provincial capital,Hovd,48.0050011174133,91.6360025465246
Mongolia,Dzavhan,Other,Uliastay,47.8099981521095,97.0000026183043
Mongolia,Bayanhongor,Provincial capital,Bayanhongor,46.6920001485588,100.123002622612
Mongolia,Selenge,Provincial capital,Suchboatar,50.2499971188044,106.200000623941
Mongolia,Darhan,Provincial capital,Darhan,49.9024620728814,106.176330668747
Russia,Irkutskaya oblast',Provincial capital,Irkutsk,52.317000054738,104.247999564072
Russia,Respublika Buryatiya,Provincial capital,Ulan Ude,51.8460031116413,107.565003674316
Mongolia,Bulgan,Provincial capital,Bulgan,48.8140020750809,103.554999672802
Mongolia,Arhangay,Provincial capital,Tsetserleg,47.4579990189958,101.457999679448
Mongolia,Ovorhangay,Provincial capital,Arvayheer,46.268001061128,102.771999673153
Mongolia,Dundgovi,Provincial capital,Mandalgovi,45.7610041408728,106.26499863367
Russia,Ust'-Ordynskiy Buryatskiy avt.okrug,Provincial capital,Ust' Ordynskiy,52.8329971347664,104.699997659222
Russia,Respublika Sakha(Yakutiya),Provincial capital,Yakutsk,62.010000027571,129.830004588135
Russia,Chitinskaya oblast',Provincial capital,Chita,52.0450021763476,113.499000626378
Russia,Amurskaya oblast',Provincial capital,Blagoveshchensk,50.283333140017,127.53333962383
Mongolia,Dornod,Provincial capital,Choybalsan,48.0600001080017,114.506001623901
China,Heilongjiang,Other,Qiqihar,47.3440051039,123.964965669766
Mongolia,Suhbaatar,Provincial capital,Baruun Urt,46.6790040548667,113.280003688875
China,Heilongjiang,Provincial capital,Harbin,45.7550010556514,126.622998624551
Russia,Aginskiy Buryatskiy avtonomnyy okrug,Provincial capital,Aginskoye,51.1669981734312,114.53300160677
Russia,Yevreyskaya avtonomnaya oblast',Provincial capital,Birobidzhan,48.8169991496327,132.899994715438
Russia,Magadanskaya oblast',Provincial capital,Magadan,59.6332980640718,150.833304632937
Russia,Khabarovskiy kray,Other,Okhotsk,59.3827470333984,143.247420669546
